employeeID ,firstName,lastName,gender,jobID ,companyID ,distanceFromHome ,yearsAtCompany ,yearsSinceLastPromotion ,yearsWithCurrManager 
1879,Aubriella,MANSFIELD,F,5520,419,12,6,1,4
1880,Emmalee,AQUINO,F,1521,1442,7,5,1,4
1881,Kensington,OGDEN,F,1622,3916,7,10,0,9
1882,Kiana,STACY,F,5128,4110,1,4,1,2
1883,Lilyanna,RIZZO,F,3754,4398,2,2,2,0
1884,Tinley,SYLVESTER,F,1084,2309,10,8,1,1
1885,Gordon,GILLIS,M,4815,3935,15,4,1,2
1886,Ophelia,SANDS,F,1453,13,14,4,1,3
1887,Rene,MACHADO,M,2852,1100,18,5,1,4
1888,Terrence,LOVETT,M,4543,5383,13,4,1,1
1889,Vincenzo,DUONG,M,1605,4027,2,5,4,3
1890,Moriah,HYATT,F,3848,1403,2,15,4,12
1891,Sharon,LANDIS,F,2285,2942,2,6,1,3
1892,Kamdyn,PLATT,M,333,2386,5,3,0,2
1893,Marlon,BUSTAMANTE,M,1345,1628,20,2,0,2
1894,Charlize,HEDRICK,F,2095,2431,10,8,3,7
1895,Castiel,PRITCHETT,M,1727,2357,10,3,1,2
1896,Lamar,GASTON,M,4116,635,9,24,14,9
1897,Abril,DOBSON,F,2548,4089,2,0,0,0
1898,Avalyn,CAUDILL,F,1855,4040,1,1,0,0
1899,Mariyah,TACKETT,F,4669,1270,29,5,1,4
1900,Taya,BATEMAN,F,3132,1017,8,4,0,3
1901,Augustine,LANDERS,M,299,4464,2,1,0,0
1902,Jamie,CARMONA,M,1198,1714,3,13,3,7
1903,Ireland,GIPSON,F,992,4254,23,3,0,2
1904,Lyra,URIBE,F,4700,3143,6,26,3,0
1905,Noor,MCNEILL,F,925,434,6,9,0,5
1906,Sariyah,LEDFORD,F,768,5007,10,10,0,7
1907,Eugene,MIMS,M,536,5280,24,31,13,8
1908,Giavanna,ABEL,F,1794,4786,10,2,2,2
1909,Stevie,GOLD,F,1877,725,15,4,0,2
1910,Harlan,SMALLWOOD,M,1131,4727,19,2,2,1
1911,Kase,THORNE,M,1732,917,2,5,0,4
1912,Miller,MCHUGH,M,1668,5128,3,14,6,8
1913,Van,DICKENS,M,4031,797,9,1,0,0
1914,Rhea,LEUNG,F,4929,1903,7,0,0,0
1915,Zaylee,TOBIN,F,2038,1401,10,1,0,0
1916,Kolby,KOWALSKI,M,3849,861,20,9,7,8
1917,Sonny,MEDEIROS,M,806,3289,4,4,1,2
1918,Denise,COPE,F,3943,2844,7,5,1,3
1919,Frankie,KRAUS,F,4376,3076,7,9,7,7
1920,Janiya,QUEZADA,F,5472,4159,16,9,7,3
1921,Jocelynn,OVERTON,F,5164,14,25,4,1,0
1922,Libby,MONTALVO,F,5387,1836,2,9,0,8
1923,Emory,STALEY,M,1721,4236,1,8,1,6
1924,Junior,WOODY,M,2763,4382,1,8,7,5
1925,Aubrianna,HATHAWAY,F,3920,4948,2,3,0,2
1926,Kaitlynn,OSORIO,F,953,2056,22,8,1,7
1927,Graysen,LAIRD,M,1386,4096,1,0,0,0
1928,Heath,DOBBS,M,2151,1301,16,20,4,17
1929,Rogelio,CAPPS,M,4435,1965,24,5,2,3
1930,Will,PUTNAM,M,1208,4362,17,4,0,1
1931,Princess,LAY,F,578,4232,8,9,0,8
1932,Sidney,FRANCISCO,F,403,4526,6,6,1,1
1933,Amare,ADAIR,M,461,1210,10,18,4,11
1934,Ameer,BERNSTEIN,M,5068,4381,3,5,0,3
1935,Camdyn,HUTTON,M,1410,2147,4,5,0,3
1936,Jerome,BURKETT,M,4141,1872,6,5,0,4
1937,Maison,RHOADES,M,596,4302,1,5,0,2
1938,Alianna,RICHEY,F,3318,4734,10,5,1,3
1939,Mollie,YANEZ,F,5342,1647,1,9,0,0
1940,Micheal,BLEDSOE,M,2941,620,24,1,0,0
1941,Aadhya,MCCAIN,F,4852,3427,21,5,0,4
1942,Janae,BEYER,F,1568,391,2,2,2,2
1943,Mattie,CATES,F,4305,1708,22,3,0,2
1944,Tinsley,ROCHE,F,4320,3211,13,2,2,2
1945,Cristiano,SPICER,M,4170,4207,14,5,0,3
1946,Giancarlo,QUEEN,M,1156,5053,11,5,0,3
1947,Henrik,DOTY,M,2153,227,9,17,5,15
1948,Lochlan,DARLING,M,3102,1167,8,10,7,8
1949,Aliah,DARBY,F,1167,187,21,3,0,2
1950,Ari,SUMNER,F,3247,435,5,5,0,3
1951,Aubri,KINCAID,F,5050,3175,9,4,0,2
1952,Kaidence,HAY,F,1269,180,2,5,3,4
1953,Danika,GROSSMAN,F,51,655,12,10,5,3
1954,Jana,LACEY,F,2958,5449,22,2,1,2
1955,Mavis,WILKES,F,4948,3734,18,5,1,3
1956,Bode,HUMPHRIES,M,2382,354,16,6,0,2
1957,Camron,PAZ,M,1701,272,3,3,0,2
1958,Houston,DARNELL,M,4240,4412,9,2,2,2
1959,Otis,KEYS,M,4889,2024,1,13,4,8
1960,Mercy,KYLE,F,1328,1231,13,5,0,0
1961,Hugh,LACKEY,M,2503,3719,1,12,3,8
1962,Kannon,VOGT,M,3633,4941,1,5,2,2
1963,Konnor,LOCKLEAR,M,3247,3789,15,7,7,7
1964,Antonia,KISER,F,4750,4168,1,10,0,9
1965,India,PRESLEY,F,1150,77,17,31,14,7
1966,Miley,BRYSON,F,4387,2208,1,5,0,4
1967,Raylee,BERGMAN,F,3857,3492,7,4,0,3
1968,Emmet,PEOPLES,M,5420,4362,9,1,0,1
1969,Kamryn,FAIR,M,4424,1135,5,4,0,3
1970,Maximo,MCCLENDON,M,5077,3778,26,8,7,1
1971,Antonella,CORLEY,F,324,5003,24,4,0,2
1972,Regan,PRADO,F,4572,7,9,1,0,0
1973,Robin,CHRISTIE,F,2288,363,7,1,0,0
1974,Adrien,DELONG,M,2330,2893,11,2,0,2
1975,Cedric,SKAGGS,M,759,4047,1,1,0,0
1976,Dariel,DILL,M,1299,1574,26,16,4,11
1977,Landry,SHEARER,M,264,2109,2,3,1,2
1978,Leighton,JUDD,M,1854,429,15,3,0,2
1979,Magnus,STAPLETON,M,2917,65,23,7,1,0
1980,Abrielle,FLAHERTY,F,4132,856,10,2,2,2
1981,Akira,CASILLAS,F,4147,2234,10,2,2,2
1982,Ayva,PINTO,F,2875,2349,1,1,0,0
1983,Cambria,HAYWOOD,F,14,4565,12,1,1,0
1984,Dani,YOUNGBLOOD,F,102,3255,11,5,0,3
1985,Devyn,TONEY,F,5183,4760,2,3,0,2
1986,Mckayla,RICKS,F,3738,250,2,6,0,4
1987,Rayne,GRANADOS,F,4702,5312,1,7,5,2
1988,Draven,CRUM,M,2084,4583,2,10,0,7
1989,Javon,TRIPLETT,M,2273,3396,25,26,1,7
1990,Marley,SORIANO,M,1372,2522,1,0,0,0
1991,Zavier,WAITE,M,3716,3668,1,9,0,0
1992,Alyvia,HOFF,F,285,2342,2,6,0,1
1993,Diamond,ANAYA,F,31,4357,6,15,5,11
1994,Markus,CRENSHAW,M,5244,3771,18,3,0,2
1995,Abbigail,JUNG,F,1535,4912,1,1,0,0
1996,Diya,CANALES,F,2251,2229,1,1,0,0
1997,Poppy,CAGLE,F,1508,324,11,7,0,7
1998,Justus,DENNY,M,4691,359,1,18,2,17
1999,Anais,MARCUS,F,2360,5272,9,11,3,9
2000,Anniston,BERMAN,F,4854,1617,15,1,0,0
2001,Dalia,MUNSON,F,2589,3811,29,1,0,0
2002,Reyansh,OCAMPO,M,4525,48,1,9,8,5
2003,Rudy,BAUMAN,M,4877,1175,1,1,0,0
2004,Santana,CORCORAN,M,3743,2157,24,8,6,3
2005,Alisa,KEEN,F,3892,3397,10,16,3,7
2006,Ayana,ZIMMER,F,3817,699,1,5,1,4
2007,Ellery,FRIEND,F,1522,2829,10,14,11,7
2008,Misael,ORNELAS,M,248,4322,8,9,0,8
2009,Addalyn,VARNER,F,998,478,29,3,0,2
2010,Charleston,PELLETIER,F,1403,3155,1,5,1,0
2011,Abdiel,VERNON,M,4398,5089,5,9,7,8
2012,Davian,BLUM,M,2176,4647,9,1,0,0
2013,Zaire,ALBRECHT,M,2995,453,9,17,15,2
2014,Amora,CULVER,F,5365,2063,3,8,7,7
2015,Ellianna,SCHUSTER,F,5326,5194,4,5,1,3
2016,Samiyah,CUELLAR,F,3104,4453,1,10,0,8
2017,Jordy,MCCORD,M,3153,3303,1,8,0,7
2018,Reginald,SHULTZ,M,1125,2937,2,1,0,0
2019,Mylah,MCRAE,F,570,4636,7,19,2,7
2020,Benton,MORELAND,M,5057,3281,28,7,0,7
2021,Darwin,CALVERT,M,590,2107,28,3,1,2
2022,Franco,WILLIAM,M,551,1159,15,10,6,0
2023,Jairo,WHITTINGTON,M,2406,2037,3,0,0,0
2024,Jonathon,ECKERT,M,1890,3217,2,3,0,2
2025,Reuben,KEENE,M,2528,1067,26,5,0,2
2026,Urijah,MOHR,M,1336,5606,10,5,1,3
2027,Vivaan,HANKS,M,4903,370,1,6,1,2
2028,Amayah,KIMBLE,F,4097,1009,11,18,0,11
2029,Carlie,CAVANAUGH,F,1217,456,20,2,2,2
2030,Robyn,CROWELL,F,4180,1569,2,9,0,8
2031,Brent,RUSS,M,1488,3901,18,9,0,7
2032,Gauge,FELICIANO,M,3475,1007,2,5,0,1
2033,Alaysia,CRAIN,F,4748,321,1,12,1,5
2034,Harleigh,BUSCH,F,2892,4423,13,2,0,2
2035,Kaleigh,MCCORMACK,F,2314,2686,28,8,0,7
2036,Temperance,DRUMMOND,F,166,2182,28,4,3,2
2037,Vaughn,OMALLEY,M,3341,5380,24,4,0,2
2038,Belle,ALDRICH,F,74,2249,5,4,0,3
2039,Chandler,LUKE,F,2330,1503,5,0,0,0
2040,Cindy,GRECO,F,3205,5402,23,10,0,8
2041,Elina,MOTT,F,2395,415,6,16,10,1
2042,Kaylani,OAKES,F,2344,2732,4,8,1,7
2043,Maddie,MALLORY,F,656,4470,2,1,0,0
2044,Shannon,MCLAIN,F,3986,4932,8,3,1,2
2045,Coleman,BURROWS,M,1596,4101,1,8,1,3
2046,Zaid,OTERO,M,1304,4635,8,4,1,1
2047,Araceli,ALLRED,F,2471,4637,2,2,2,2
2048,Audriana,EASON,F,1548,1757,3,15,4,8
2049,Taryn,FINNEY,F,250,4594,2,2,2,1
2050,Terrell,WELLER,M,3932,5363,2,21,11,8
2051,Macey,WALDRON,F,1906,390,3,3,2,2
2052,Kenny,CHAMPION,M,4420,2883,24,3,1,2
2053,Londynn,JEFFERS,F,4799,5392,23,1,0,0
2054,Tamia,COON,F,2694,5578,27,1,0,0
2055,Brice,ROSENTHAL,M,1298,2469,16,5,4,3
2056,Bayleigh,HUDDLESTON,F,946,2656,15,1,0,0
2057,Carina,SOLANO,F,3726,4720,26,8,6,7
2058,Evalynn,HIRSCH,F,487,2443,19,21,5,10
2059,Promise,AKINS,F,374,1959,24,1,0,0
2060,Lyric,OLIVARES,M,4305,937,21,2,2,2
2061,Ayanna,SONG,F,2804,72,5,32,6,9
2062,Sonia,SNEED,F,3085,849,16,12,11,11
2063,Judson,BENEDICT,M,3658,2773,2,18,0,13
2064,Shiloh,BAIN,M,2091,2106,2,17,15,14
2065,August,OKEEFE,F,2518,2088,11,21,2,8
2066,Austyn,HIDALGO,F,3172,4757,9,2,2,2
2067,Emmie,MATOS,F,2443,4557,7,9,1,1
2068,Etta,STALLINGS,F,581,793,15,8,7,7
2069,Ramona,PARIS,F,1982,1990,6,15,0,9
2070,Damari,GAMEZ,M,1146,2938,5,6,0,4
2071,Kalel,KENNY,M,4167,323,16,6,0,4
2072,Joelle,QUIGLEY,F,3433,4095,8,15,6,12
2073,Paisleigh,MARRERO,F,5382,4731,7,1,0,0
2074,Treasure,FAGAN,F,4923,353,2,3,1,2
2075,Aanya,DUTTON,F,1967,4303,2,1,0,0
2076,Berkley,ATWOOD,F,263,3046,10,1,0,0
2077,Everlee,PAPPAS,F,3447,3933,9,2,2,2
2078,Louise,BAGLEY,F,4664,5278,5,8,7,7
2079,Vada,MCGOVERN,F,2154,1117,1,4,0,1
2080,Vivien,LUNSFORD,F,3495,4680,2,7,7,5
2081,Braiden,MOSELEY,M,3689,4736,3,5,1,3
2082,Brenden,READ,M,5233,978,2,2,2,2
2083,Coen,OAKLEY,M,4086,1301,5,9,7,0
2084,Denver,ASHBY,M,2327,1153,1,5,0,3
2085,Javion,GRANGER,M,1696,4240,4,14,7,8
2086,Thatcher,SHAVER,M,4838,431,2,9,6,2
2087,Renee,HOPE,F,3143,357,25,1,0,0
2088,Rey,COE,M,1365,4639,8,2,0,2
2089,Meghan,BURROUGHS,F,1052,2244,1,1,1,0
2090,Pyper,HELM,F,770,321,12,16,1,7
2091,Dilan,AMBROSE,M,716,162,23,10,2,7
2092,Patience,NEUMANN,F,566,100,19,10,1,9
2093,Spencer,MICHAELS,F,4122,3119,5,5,1,3
2094,Dimitri,PRESCOTT,M,3214,4036,8,6,0,2
2095,Immanuel,LIGHT,M,3464,4373,1,10,0,8
2096,Mustafa,DUMAS,M,3381,2011,5,19,1,9
2097,Ulises,FLOOD,M,731,3902,1,11,11,1
2098,Gwyneth,STRINGER,F,4936,4254,11,3,1,2
2099,Kasey,CURRIE,F,4487,3260,23,3,1,2
2100,Mercedes,COMER,F,2070,4177,1,8,1,7
2101,Alvaro,FONG,M,274,3755,18,20,3,6
2102,Dominique,WHITLOCK,M,687,4027,23,3,1,2
2103,Eliseo,LEMUS,M,919,2849,7,8,4,7
2104,Ailyn,HAWLEY,F,491,5061,1,13,3,8
2105,Carleigh,ULRICH,F,1082,3484,1,4,2,2
2106,Karleigh,STAPLES,F,3657,2732,29,6,0,4
2107,Anakin,BOYKIN,M,2305,4809,7,1,0,0
2108,Craig,KNUTSON,M,1259,3881,25,7,5,6
2109,Neveah,GROVER,F,2038,4214,8,1,0,0
2110,Rilynn,HOBSON,F,5328,2993,8,2,2,2
2111,Saanvi,CORMIER,F,2839,1164,11,22,13,7
2112,Sailor,DORAN,F,97,982,7,1,0,0
2113,Dario,THAYER,M,225,4373,1,0,0,0
2114,Santos,WOODSON,M,3132,1458,9,3,0,2
2115,Cristina,WHITT,F,5472,883,1,0,0,0
2116,Honesty,HOOKER,F,2405,4598,2,5,2,1
2117,Magdalena,KOHLER,F,2204,1200,1,15,4,12
2118,Marian,ADDISON,F,4950,3048,1,8,4,0
2119,Maylee,VANDYKE,F,4267,5188,6,8,2,7
2120,Grey,SCHRADER,M,1066,2242,8,7,1,7
2121,Ishaan,HASKINS,M,1263,4607,1,9,1,7
2122,Carley,WHITTAKER,F,1055,2627,6,12,4,9
2123,Scout,MADSEN,F,4207,3801,7,1,0,0
2124,Jessie,GAUTHIER,M,5293,780,5,8,0,1
2125,Jonael,BURNETTE,M,3469,86,1,18,11,5
2126,Maxine,KEATING,F,3287,2850,1,20,4,9
2127,Reign,PURVIS,F,243,3794,1,2,2,2
2128,Alfred,ALEMAN,M,4157,2049,6,5,0,3
2129,Tyrone,HUSTON,M,5182,1371,1,11,0,9
2130,Valentin,HAMLIN,M,542,5119,7,2,2,2
2131,Kourtney,PIMENTEL,F,708,227,2,5,0,4
2132,Lesly,GERBER,F,4848,2815,9,5,0,2
2133,Taraji,HOOKS,F,1843,4570,2,9,2,3
2134,Jadon,SCHWAB,M,1124,4880,9,3,0,2
2135,Turner,HONEYCUTT,M,2127,1386,1,7,1,1
2136,Maren,SCHULTE,F,5479,2955,21,1,0,0
2137,Opal,ALONZO,F,2420,205,4,10,1,2
2138,Ignacio,ISAAC,M,2136,486,1,7,5,0
2139,Riaan,CONROY,M,4370,1395,6,3,0,2
2140,Rocky,ADLER,M,796,672,2,0,0,0
2141,Jurnee,EASTMAN,F,701,15,3,5,0,3
2142,Keily,COTTRELL,F,1615,4396,4,1,0,0
2143,Riya,OROURKE,F,1215,2599,10,2,2,2
2144,Ephraim,HAWK,M,665,3380,23,6,1,3
2145,Marquis,GOLDSMITH,M,3557,4408,6,4,2,2
2146,Jubilee,CRANDALL,F,484,4219,1,6,1,3
2147,Kylah,RADER,F,3308,4106,6,5,1,4
2148,Tess,REYNOSO,F,3604,2380,6,11,3,10
2149,Musa,SHOOK,M,4020,2060,2,18,2,13
2150,Rosalee,ABERNATHY,F,2522,257,2,21,13,14
2151,Keenan,BAER,M,3985,4239,1,6,1,5
2152,Ridge,OLIVAS,M,730,2237,5,8,1,7
2153,Addie,GRAYSON,F,5037,778,7,4,1,2
2154,Adela,BARTLEY,F,2479,400,15,1,0,0
2155,Fallon,HENNING,F,717,2500,1,8,0,7
2156,Itzayana,PARR,F,1912,555,7,10,1,4
2157,Natalya,DUFF,F,490,2135,26,1,0,0
2158,Chace,BRUNSON,M,1285,1865,18,7,6,4
2159,Kymani,BAUM,M,826,490,6,13,4,9
2160,Rodolfo,ENNIS,M,262,4676,3,2,2,2
2161,Adalee,LAUGHLIN,F,550,4174,5,4,1,3
2162,Campbell,FOOTE,F,819,4832,11,1,0,0
2163,Krystal,VALADEZ,F,3890,1161,3,5,4,2
2164,Luisa,ADAMSON,F,4003,2236,26,10,0,8
2165,Makena,BEGAY,F,2108,2140,23,1,0,0
2166,Samira,STOVALL,F,919,2230,22,3,0,2
2167,Darrell,LINCOLN,M,991,3133,14,14,3,11
2168,Steve,CHEUNG,M,2775,2122,6,2,1,2
2169,Agustin,MALLOY,M,4152,238,6,6,0,2
2170,Jaziel,RIDER,M,1168,4058,6,7,4,7
2171,Micaela,GIORDANO,F,1105,3953,23,5,1,3
2172,Rosalyn,JANSEN,F,3436,486,22,0,0,0
2173,Adilene,LOPES,F,181,805,2,26,15,9
2174,Jenesis,ARNETT,F,530,872,20,0,0,0
2175,Kailynn,PENDLETON,F,4064,1382,28,5,1,4
2176,Kelsie,GAGE,F,1777,2236,12,1,0,0
2177,Sally,BARRAGAN,F,2071,3104,20,4,0,3
2178,Selina,KEYES,F,407,615,9,0,0,0
2179,Sherlyn,NAVARRETE,F,2261,4947,25,2,2,2
2180,Whitley,AMADOR,F,1049,3378,6,6,3,3
2181,Bree,HOFFMANN,F,599,3307,8,4,0,3
2182,Maisy,HAWTHORNE,F,574,4475,4,7,1,7
2183,Marlowe,SCHILLING,F,4196,641,28,1,0,0
2184,Violeta,PERDUE,F,2729,588,9,10,0,1
2185,Xiomara,SCHREIBER,F,4196,2897,9,7,1,7
2186,Boone,AREVALO,M,102,3348,29,10,8,9
2187,Cairo,NAYLOR,M,1642,3529,3,20,13,17
2188,Kashton,DELUCA,M,3622,1649,18,2,2,2
2189,Rashad,MARCUM,M,4101,3649,9,6,1,4
2190,Aubriana,ALTMAN,F,3826,1986,5,4,0,3
2191,Gibson,MARK,M,1233,219,2,11,1,9
2192,Jabari,CHADWICK,M,4093,540,10,2,2,2
2193,Addalynn,DOAN,F,2705,195,9,8,0,7
2194,Calliope,EASLEY,F,401,5061,3,7,7,7
2195,Kataleya,LADD,F,3244,5507,26,14,4,10
2196,Royalty,WOODALL,F,5092,4642,1,5,1,3
2197,Avi,BETANCOURT,M,767,2983,6,4,1,1
2198,Quintin,SHIN,M,80,2065,9,11,5,7
2199,Seamus,MAGUIRE,M,5543,1591,8,1,0,0
2200,Izabelle,BELLAMY,F,3005,4015,1,13,4,12
2201,Kamilah,QUINTANILLA,F,432,487,7,9,6,8
2202,Rolando,HAM,M,5169,2455,9,5,1,4
2203,Sutton,SORENSON,M,3532,1434,4,10,7,7
2204,Adilyn,MATTSON,F,2544,584,2,1,0,0
2205,Aleigha,BRENNER,F,4457,4940,19,3,1,2
2206,Gracyn,MEANS,F,2573,3273,9,10,0,9
2207,Katerina,FAUST,F,2240,5479,21,6,0,1
2208,Larissa,CALLOWAY,F,2700,3848,24,10,1,8
2209,Loretta,OJEDA,F,3429,220,3,6,0,5
2210,Sunny,MCNALLY,F,3195,2394,11,8,0,7
2211,Camilo,DIETRICH,M,1906,4641,14,1,0,0
2212,Triston,RANSOM,M,5154,1685,5,11,0,7
2213,Yehuda,HARE,M,2756,3447,1,1,0,0
2214,Audrianna,FELTON,F,3445,4551,6,5,0,3
2215,Baylor,WHITING,F,4750,2342,17,6,1,0
2216,Blaire,BURKHART,F,234,4250,1,1,0,0
2217,Brynleigh,CLINTON,F,2781,3048,3,7,1,7
2218,Elodie,SCHWARZ,F,4025,4896,9,1,0,0
2219,Katrina,CLEARY,F,3887,2692,4,22,3,10
2220,Novalee,WETZEL,F,1271,4839,8,9,0,8
2221,Cristopher,REAGAN,M,2515,2330,2,1,0,1
2222,Davin,STJOHN,M,3248,2160,2,1,0,1
2223,Ernest,CHOW,M,3448,1534,1,1,1,0
2224,Jamarion,HAUSER,M,1783,1864,9,8,2,2
2225,Kamren,DUPREE,M,143,5255,12,24,1,11
2226,Salvatore,BRANNON,M,609,5127,27,33,15,0
2227,Addelyn,LYLES,F,312,2959,20,2,2,2
2228,Dalilah,PRATHER,F,1842,3172,1,11,0,8
2229,Davina,WILLOUGHBY,F,4451,775,13,3,0,2
2230,Florence,SEPULVEDA,F,1460,4855,14,29,11,10
2231,Kaleah,NUGENT,F,3847,5513,4,9,5,4
2232,Marlene,PICKENS,F,1970,1633,14,11,5,10
2233,Selene,JOINER,F,3793,3014,2,4,0,2
2234,Anton,MOSHER,M,1876,1978,3,25,14,13
2235,Aydan,STONER,M,2622,793,1,10,1,8
2236,Huxley,DOWLING,M,4651,5491,9,3,2,2
2237,Jovani,TRIMBLE,M,5502,3610,23,1,0,0
2238,Wilder,VALDES,M,4789,5038,7,21,15,17
2239,Alessia,CHEEK,F,2181,5220,2,16,5,12
2240,Bryn,SCRUGGS,F,5376,2780,21,10,0,5
2241,Della,COY,F,1964,2537,2,2,2,2
2242,Karma,TILLEY,F,4634,2189,21,7,7,7
2243,Bodie,BARNEY,M,2449,3267,2,8,1,7
2244,Jordyn,SAYLOR,M,370,5241,29,7,7,7
2245,Louie,NAGY,M,5536,4503,1,3,1,2
2246,Abbie,HORVATH,F,4756,2218,18,2,2,1
2247,Cecily,LAI,F,242,1231,10,10,0,8
2248,Drew,COREY,F,1410,3855,19,0,0,0
2249,Sylvie,RUTH,F,242,4393,29,19,15,2
2250,Achilles,SAUER,M,169,4784,27,2,2,2
2251,Kaeden,BARON,M,150,1521,5,10,1,1
2252,Kamron,THAO,M,2463,4770,18,5,0,3
2253,Ila,ROWELL,F,2041,3844,9,9,6,7
2254,Kamille,GRUBBS,F,1012,2501,1,7,1,7
2255,Milah,HILLMAN,F,5544,529,4,7,5,7
2256,Tia,SCHAEFFER,F,1602,4250,1,9,7,5
2257,Winnie,SAMS,F,3482,1990,20,3,1,2
2258,Aarush,HOGUE,M,45,2498,8,5,1,0
2259,Deangelo,HUTSON,M,1365,5033,3,8,7,7
2260,Robin,BUSBY,M,174,17,6,9,0,8
2261,Yadiel,NICKERSON,M,2722,998,26,8,1,7
2262,Yahya,BRUNER,M,2232,3413,1,10,9,6
2263,Annelise,PARHAM,F,3587,1900,6,19,11,9
2264,Beatrix,ANDERS,F,2738,3426,3,3,2,2
2265,Emani,RENDON,F,3767,1977,5,3,1,2
2266,Lillyanna,LOMBARDO,F,5232,4607,4,20,2,10
2267,Theresa,IVERSON,F,5549,5595,11,19,9,11
2268,Boden,KINSEY,M,4702,555,3,7,7,7
2269,Ean,EARL,M,3135,3039,1,4,0,0
2270,Kye,BORDEN,M,5227,2856,3,9,1,6
2271,Kylen,JEAN,M,2696,1192,4,9,8,8
2272,Todd,TITUS,M,4573,511,1,9,1,7
2273,Truman,TELLEZ,M,3622,2728,1,9,1,1
2274,Kalia,BEAVERS,F,1334,2774,18,33,0,10
2275,Kaylen,CORNETT,F,638,3960,2,7,1,7
2276,Lillyana,SOTELO,F,790,4143,4,10,9,6
2277,Malayah,KELLOGG,F,1399,3686,6,3,1,2
2278,Chevy,BURNHAM,M,4854,5037,1,10,5,9
2279,Gilbert,MCNAIR,M,644,4197,14,4,0,3
2280,Haiden,SILVERMAN,M,4486,3932,16,15,6,13
2281,Deanna,JERNIGAN,F,4093,3203,2,10,0,8
2282,Jacquelyn,ESCAMILLA,F,2272,4985,2,1,0,0
2283,Kinlee,BARROW,F,1847,3423,4,5,0,3
2284,Maritza,COATS,F,4701,3513,1,0,0,0
2285,Marlie,LONDON,F,5535,5432,1,9,0,0
2286,Noel,REDDING,F,4449,3195,26,6,0,0
2287,Brixton,RUFFIN,M,4420,2597,19,19,3,8
2288,Dangelo,YI,M,5167,415,24,19,15,9
2289,Juelz,BOUDREAUX,M,931,3614,1,5,0,0
2290,Osvaldo,GOODSON,M,3435,287,3,12,11,8
2291,Ailani,DOWELL,F,5587,5082,5,8,7,7
2292,Amiah,FENTON,F,4321,3491,2,1,0,0
2293,Bishop,MOCK,M,1606,2088,1,4,3,2
2294,Freddy,DOZIER,M,3606,4600,7,4,0,3
2295,Reagan,BYNUM,M,81,4592,10,14,4,11
2296,Alora,GALE,F,5449,2470,2,5,0,4
2297,Ezra,JOLLY,F,5507,37,15,10,6,7
2298,Stacy,BECKMAN,F,4227,4629,17,5,1,4
2299,Valery,GODDARD,F,368,1638,20,4,3,2
2300,Frankie,CRAVEN,M,2007,5500,1,6,3,3
2301,Malaki,WHITMORE,M,3824,3173,2,6,1,3
2302,Kinzley,LEARY,F,3188,1892,2,5,1,2
2303,Leela,MCCLOUD,F,1220,5479,1,3,1,2
2304,Lianna,GAMBOA,F,1914,3022,29,6,0,5
2305,Camren,KERNS,M,1778,4536,7,3,1,2
2306,Deshawn,BRUNNER,M,3087,2814,2,5,0,2
2307,Jayvion,HOUGH,M,3911,1691,2,20,1,8
2308,Leroy,NEGRON,M,479,2085,2,6,4,4
2309,Giada,CUTLER,F,425,3315,2,8,7,7
2310,Raya,LEDESMA,F,1579,3904,2,4,1,1
2311,Seraphina,PYLE,F,2827,3836,23,20,0,9
2312,Violette,MONAHAN,F,2299,4011,5,5,0,4
2313,Briar,TABOR,M,4680,350,20,3,0,2
2314,Jaydon,BURK,M,4240,1431,6,2,2,2
2315,Brynley,LEONE,F,1681,5,1,3,0,2
2316,Charity,STAUFFER,F,3615,3064,29,7,0,7
2317,Geneva,HAYWARD,F,3478,3368,9,10,0,9
2318,Tyler,DRIVER,F,2436,4811,6,4,1,3
2319,Antoine,RUFF,M,5571,1911,3,8,7,7
2320,Ayan,TALBOT,M,2521,937,1,20,12,7
2321,Harris,SEALS,M,4984,1220,22,9,1,5
2322,Tyree,BOSTON,M,3811,4940,7,7,0,0
2323,Bexley,CARBAJAL,F,277,1454,1,5,0,1
2324,Caydence,FAY,F,4360,4042,4,1,0,0
2325,Elayna,PURDY,F,2390,444,3,3,0,2
2326,Preslee,MCGREGOR,F,5118,1932,1,3,1,0
2327,Harlem,SUN,M,1828,3231,2,4,1,3
2328,Simeon,ORELLANA,M,4142,3182,20,1,0,0
2329,Tristian,GENTILE,M,2453,3711,11,5,1,4
2330,Elia,MAHAN,F,2968,3510,1,10,1,8
2331,Haleigh,BROWER,F,690,108,24,3,0,2
2332,Taj,PATINO,M,747,270,23,6,1,2
2333,Annabeth,THURSTON,F,4043,232,16,3,2,2
2334,Ashtyn,SHIPMAN,F,872,5569,8,6,1,3
2335,Coral,AARON,F,1469,5001,10,3,1,0
2336,Soraya,TORREZ,F,4451,2959,3,20,5,6
2337,Yara,CALL,F,4981,4446,5,5,0,3
2338,Brysen,WEINER,M,1705,869,4,4,0,3
2339,Clinton,WILBURN,M,1035,1520,9,5,0,2
2340,Deon,OLIVA,M,3809,4306,26,4,0,3
2341,Kooper,HAIRSTON,M,1392,5292,3,8,0,7
2342,Semaj,COLEY,M,4904,2483,16,13,9,9
2343,Destinee,HUMMEL,F,2785,1090,18,7,4,3
2344,Kaley,ARREOLA,F,5086,3584,2,1,0,0
2345,Sanaa,WATT,F,1874,2980,2,10,4,7
2346,Jair,SHARMA,M,1276,5192,10,7,0,7
